No.;Time;Source;Destination;Protocol;Length;Info;;;;;;;;;;time 1;time 2;delay;;Delay 2;Delay 3;Jitter
108;4,509143;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=88217 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,509143;4,509143;0;;-0,000065;6,50E-05;0,00013
109;4,509143;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=89677 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,509143;4,509208;6,50E-05;;-0,000028;9,30E-05;0,000121
110;4,509208;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=91137 Win=524 Len=0;;;;;;;;;;4,509208;4,509301;9,30E-05;;0,000053;4,00E-05;-0,000013
111;4,509301;118.98.113.218;10.120.93.121;TCP;1514;[TCP Previous segment not captured] 443  >  61020 [ACK] Seq=92597 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,509301;4,509341;4,00E-05;;-0,001842;0,001882;0,003724
112;4,509341;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 110#1] 61020  >  443 [ACK] Seq=838 Ack=91137 Win=524 Len=0 SLE=92597 SRE=94057;;;;;;;;;;4,509341;4,511223;0,001882;;0,001882;0;-0,001882
113;4,511223;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=91137 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,511223;4,511223;0;;-0,000085;8,50E-05;0,00017
114;4,511223;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=94057 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,511223;4,511308;8,50E-05;;0,00002;6,50E-05;0,000045
115;4,511308;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=94057 Win=524 Len=0;;;;;;;;;;4,511308;4,511373;6,50E-05;;-0,002001;0,002066;0,004067
116;4,511373;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=95517 Win=524 Len=0;;;;;;;;;;4,511373;4,513439;0,002066;;0,002066;0;-0,002066
117;4,513439;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=95517 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,513439;4,513439;0;;-0,00011;0,00011;0,00022
118;4,513439;118.98.113.218;10.120.93.121;TLSv1.2;1514;Application Data [TCP segment of a reassembled PDU];;;;;;;;;;4,513439;4,513549;0,00011;;-0,002461;0,002571;0,005032
119;4,513549;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=98437 Win=524 Len=0;;;;;;;;;;4,513549;4,51612;0,002571;;0,000463;0,002108;0,001645
120;4,51612;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=98437 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,51612;4,518228;0,002108;;0,002108;0;-0,002108
121;4,518228;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=99897 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,518228;4,518228;0;;-0,000082;8,20E-05;0,000164
122;4,518228;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=101357 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,518228;4,51831;8,20E-05;;-0,002519;0,002601;0,00512
123;4,51831;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=102817 Win=524 Len=0;;;;;;;;;;4,51831;4,520911;0,002601;;0,002601;0;-0,002601
124;4,520911;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=102817 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,520911;4,520911;0;;-0,000104;0,000104;0,000208
125;4,520911;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=104277 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,520911;4,521015;0,000104;;-0,004784;0,004888;0,009672
126;4,521015;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=105737 Win=524 Len=0;;;;;;;;;;4,521015;4,525903;0,004888;;0,004888;0;-0,004888
127;4,525903;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=105737 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,525903;4,525903;0;;-0,000086;8,60E-05;0,000172
128;4,525903;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=107197 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,525903;4,525989;8,60E-05;;-0,001942;0,002028;0,00397
129;4,525989;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=108657 Win=524 Len=0;;;;;;;;;;4,525989;4,528017;0,002028;;0,002028;0;-0,002028
130;4,528017;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=108657 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,528017;4,528017;0;;-0,000059;5,90E-05;0,000118
131;4,528017;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=110117 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,528017;4,528076;5,90E-05;;-0,002025;0,002084;0,004109
132;4,528076;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=111577 Win=524 Len=0;;;;;;;;;;4,528076;4,53016;0,002084;;0,002084;0;-0,002084
133;4,53016;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=111577 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,53016;4,53016;0;;-0,000062;6,20E-05;0,000124
134;4,53016;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=113037 Ack=838 Win=275 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;4,53016;4,530222;6,20E-05;;-0,002411;0,002473;0,004884
135;4,530222;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=114497 Win=524 Len=0;;;;;;;;;;4,530222;4,532695;0,002473;;0,002473;0;-0,002473
136;4,532695;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;4,532695;4,532695;0;;-0,000114;0,000114;0,000228
137;4,532695;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=114497 Ack=838 Win=275 Len=1460;;;;;;;;;;4,532695;4,532809;0,000114;;0,000013;0,000101;0,000088
138;4,532809;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 135#1] 61020  >  443 [ACK] Seq=838 Ack=114497 Win=524 Len=0 SLE=115957 SRE=117417;;;;;;;;;;4,532809;4,53291;0,000101;;-0,004425;0,004526;0,008951
139;4,53291;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=117417 Win=524 Len=0;;;;;;;;;;4,53291;4,537436;0,004526;;0,004526;0;-0,004526
140;4,537436;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,537436;4,537436;0;;-0,000128;0,000128;0,000256
141;4,537436;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,537436;4,537564;0,000128;;-0,013617;0,013745;0,027362
142;4,537564;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=120337 Win=524 Len=0;;;;;;;;;;4,537564;4,551309;0,013745;;0,013745;0;-0,013745
143;4,551309;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;4,551309;4,551309;0;;-0,000114;0,000114;0,000228
144;4,551309;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=120337 Ack=838 Win=275 Len=1460;;;;;;;;;;4,551309;4,551423;0,000114;;0,000018;9,60E-05;0,000078
145;4,551423;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 142#1] 61020  >  443 [ACK] Seq=838 Ack=120337 Win=524 Len=0 SLE=121797 SRE=123257;;;;;;;;;;4,551423;4,551519;9,60E-05;;-0,008074;0,00817;0,016244
146;4,551519;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=123257 Win=524 Len=0;;;;;;;;;;4,551519;4,559689;0,00817;;0,00817;0;-0,00817
147;4,559689;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,559689;4,559689;0;;-0,000113;0,000113;0,000226
148;4,559689;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,559689;4,559802;0,000113;;-0,003989;0,004102;0,008091
149;4,559802;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=126177 Win=524 Len=0;;;;;;;;;;4,559802;4,563904;0,004102;;0,004102;0;-0,004102
150;4,563904;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;4,563904;4,563904;0;;-0,000113;0,000113;0,000226
151;4,563904;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=126177 Ack=838 Win=275 Len=1460;;;;;;;;;;4,563904;4,564017;0,000113;;0,000013;0,0001;0,000087
152;4,564017;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 149#1] 61020  >  443 [ACK] Seq=838 Ack=126177 Win=524 Len=0 SLE=127637 SRE=129097;;;;;;;;;;4,564017;4,564117;0,0001;;-0,006555;0,006655;0,01321
153;4,564117;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=129097 Win=524 Len=0;;;;;;;;;;4,564117;4,570772;0,006655;;0,006655;0;-0,006655
154;4,570772;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;4,570772;4,570772;0;;-0,000144;0,000144;0,000288
155;4,570772;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=129097 Ack=838 Win=275 Len=1460;;;;;;;;;;4,570772;4,570916;0,000144;;0,000012;0,000132;0,00012
156;4,570916;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 153#1] 61020  >  443 [ACK] Seq=838 Ack=129097 Win=524 Len=0 SLE=130557 SRE=132017;;;;;;;;;;4,570916;4,571048;0,000132;;-0,00194;0,002072;0,004012
157;4,571048;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=132017 Win=524 Len=0;;;;;;;;;;4,571048;4,57312;0,002072;;0,002072;0;-0,002072
158;4,57312;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,57312;4,57312;0;;-0,000148;0,000148;0,000296
159;4,57312;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,57312;4,573268;0,000148;;-0,005889;0,006037;0,011926
160;4,573268;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=134937 Win=524 Len=0;;;;;;;;;;4,573268;4,579305;0,006037;;0,006037;0;-0,006037
161;4,579305;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,579305;4,579305;0;;0;0;0
162;4,579305;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,579305;4,579305;0;;-0,000161;0,000161;0,000322
163;4,579305;118.98.113.218;10.120.93.121;TLSv1.2;206;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;4,579305;4,579466;0,000161;;-0,006402;0,006563;0,012965
164;4,579466;10.120.93.121;118.98.113.218;TCP;66;61020  >  443 [ACK] Seq=838 Ack=137857 Win=524 Len=0 SLE=139317 SRE=139469;;;;;;;;;;4,579466;4,586029;0,006563;;0,006563;0;-0,006563
165;4,586029;118.98.113.218;10.120.93.121;TCP;1514;[TCP Retransmission] 443  >  61020 [ACK] Seq=137857 Ack=838 Win=275 Len=1460;;;;;;;;;;4,586029;4,586029;0;;-0,000156;0,000156;0,000312
166;4,586029;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;4,586029;4,586185;0,000156;;0,000039;0,000117;0,000078
167;4,586185;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=139469 Win=524 Len=0;;;;;;;;;;4,586185;4,586302;0,000117;;-0,000056;0,000173;0,000229
168;4,586302;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 167#1] 61020  >  443 [ACK] Seq=838 Ack=139469 Win=524 Len=0 SLE=140929 SRE=142389;;;;;;;;;;4,586302;4,586475;0,000173;;0,000091;8,20E-05;-0,000009
169;4,586475;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=139469 Ack=838 Win=275 Len=1460;;;;;;;;;;4,586475;4,586557;8,20E-05;;-0,001137;0,001219;0,002356
170;4,586557;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=142389 Win=524 Len=0;;;;;;;;;;4,586557;4,587776;0,001219;;0,001219;0;-0,001219
171;4,587776;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,587776;4,587776;0;;-0,000112;0,000112;0,000224
172;4,587776;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,587776;4,587888;0,000112;;-0,002115;0,002227;0,004342
173;4,587888;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=145309 Win=524 Len=0;;;;;;;;;;4,587888;4,590115;0,002227;;0,002227;0;-0,002227
174;4,590115;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,590115;4,590115;0;;-0,000117;0,000117;0,000234
175;4,590115;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,590115;4,590232;0,000117;;-0,003004;0,003121;0,006125
176;4,590232;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=148229 Win=524 Len=0;;;;;;;;;;4,590232;4,593353;0,003121;;0,003121;0;-0,003121
177;4,593353;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,593353;4,593353;0;;-0,000165;0,000165;0,00033
178;4,593353;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,593353;4,593518;0,000165;;-0,000858;0,001023;0,001881
179;4,593518;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=151149 Win=1060 Len=0;;;;;;;;;;4,593518;4,594541;0,001023;;0,001023;0;-0,001023
180;4,594541;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,594541;4,594541;0;;-0,000105;0,000105;0,00021
181;4,594541;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,594541;4,594646;0,000105;;-0,002719;0,002824;0,005543
182;4,594646;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=154069 Win=1060 Len=0;;;;;;;;;;4,594646;4,59747;0,002824;;0,002702;0,000122;-0,00258
183;4,59747;118.98.113.218;10.120.93.121;TLSv1.2;1514;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;4,59747;4,597592;0,000122;;-0,001288;0,00141;0,002698
184;4,597592;10.120.93.121;118.98.113.218;TCP;66;[TCP Dup ACK 182#1] 61020  >  443 [ACK] Seq=838 Ack=154069 Win=1060 Len=0 SLE=155529 SRE=156989;;;;;;;;;;4,597592;4,599002;0,00141;;0,00141;0;-0,00141
185;4,599002;118.98.113.218;10.120.93.121;TCP;1514;[TCP Out-Of-Order] 443  >  61020 [ACK] Seq=154069 Ack=838 Win=275 Len=1460;;;;;;;;;;4,599002;4,599002;0;;-0,000126;0,000126;0,000252
186;4,599002;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=156989 Ack=838 Win=275 Len=1460;;;;;;;;;;4,599002;4,599128;0,000126;;-0,002289;0,002415;0,004704
187;4,599128;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=156989 Win=1060 Len=0;;;;;;;;;;4,599128;4,601543;0,002415;;0,002415;0;-0,002415
188;4,601543;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,601543;4,601543;0;;-0,000156;0,000156;0,000312
189;4,601543;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,601543;4,601699;0,000156;;-0,00182;0,001976;0,003796
190;4,601699;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=161369 Win=1060 Len=0;;;;;;;;;;4,601699;4,603675;0,001976;;0,001976;0;-0,001976
191;4,603675;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,603675;4,603675;0;;-0,000144;0,000144;0,000288
192;4,603675;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,603675;4,603819;0,000144;;-0,006282;0,006426;0,012708
193;4,603819;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=164289 Win=1060 Len=0;;;;;;;;;;4,603819;4,610245;0,006426;;0,006426;0;-0,006426
194;4,610245;118.98.113.218;10.120.93.121;TLSv1.2;1514;Ignored Unknown Record;;;;;;;;;;4,610245;4,610245;0;;-0,000158;0,000158;0,000316
195;4,610245;118.98.113.218;10.120.93.121;TLSv1.2;454;Ignored Unknown Record;;;;;;;;;;4,610245;4,610403;0,000158;;-5,450043;5,450201;10,900244
196;4,610403;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=838 Ack=166149 Win=1060 Len=0;;;;;;;;;;4,610403;10,060604;5,450201;;5,430272;0,019929;-5,410343
197;10,060604;10.120.93.121;199.232.46.248;TCP;55;60988  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;10,060604;10,080533;0,019929;;0,019895;3,40E-05;-0,019861
198;10,080533;10.120.93.121;199.232.46.248;TCP;55;60990  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;10,080533;10,080567;3,40E-05;;-0,000154;0,000188;0,000342
199;10,080567;10.120.93.121;199.232.46.248;TCP;55;60991  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;10,080567;10,080755;0,000188;;-0,002115;0,002303;0,004418
200;10,080755;10.120.93.121;199.232.46.248;TCP;55;60989  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;10,080755;10,083058;0,002303;;-0,018652;0,020955;0,039607
201;10,083058;199.232.46.248;10.120.93.121;TCP;66;443  >  60988 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2;;;;;;;;;;10,083058;10,104013;0,020955;;0,020955;0;-0,020955
202;10,104013;199.232.46.248;10.120.93.121;TCP;66;443  >  60990 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2;;;;;;;;;;10,104013;10,104013;0;;0;0;0
203;10,104013;199.232.46.248;10.120.93.121;TCP;66;443  >  60991 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2;;;;;;;;;;10,104013;10,104013;0;;-1,486203;1,486203;2,972406
204;10,104013;199.232.46.248;10.120.93.121;TCP;66;443  >  60989 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2;;;;;;;;;;10,104013;11,590216;1,486203;;1,455763;0,03044;-1,425323
205;11,590216;10.120.93.121;142.251.10.95;TCP;55;60911  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;11,590216;11,620656;0,03044;;-0,009316;0,039756;0,049072
206;11,620656;142.251.10.95;10.120.93.121;TCP;66;443  >  60911 [ACK] Seq=1 Ack=2 Win=273 Len=0 SLE=1 SRE=2;;;;;;;;;;11,620656;11,660412;0,039756;;0,017862;0,021894;0,004032
207;11,660412;10.120.93.121;172.217.194.94;TCP;55;60929  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;11,660412;11,682306;0,021894;;-0,246438;0,268332;0,51477
208;11,682306;172.217.194.94;10.120.93.121;TCP;66;443  >  60929 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2;;;;;;;;;;11,682306;11,950638;0,268332;;0,246278;0,022054;-0,224224
209;11,950638;10.120.93.121;151.101.194.91;TCP;55;60969  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;11,950638;11,972692;0,022054;;-0,168111;0,190165;0,358276
210;11,972692;151.101.194.91;10.120.93.121;TCP;66;443  >  60969 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2;;;;;;;;;;11,972692;12,162857;0,190165;;-0,087252;0,277417;0,364669
211;12,162857;10.120.93.121;239.255.255.250;SSDP;215;M-SEARCH * HTTP/1.1 ;;;;;;;;;;12,162857;12,440274;0,277417;;0,246973;0,030444;-0,216529
212;12,440274;10.120.93.121;172.217.194.94;TCP;55;60970  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;12,440274;12,470718;0,030444;;-0,407572;0,438016;0,845588
213;12,470718;172.217.194.94;10.120.93.121;TCP;66;443  >  60970 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2;;;;;;;;;;12,470718;12,908734;0,438016;;0,437626;0,00039;-0,437236
214;12,908734;172.217.194.94;10.120.93.121;TLSv1.2;127;Application Data;;;;;;;;;;12,908734;12,909124;0,00039;;-0,020371;0,020761;0,041132
215;12,909124;10.120.93.121;172.217.194.94;TCP;54;60892  >  443 [FIN, ACK] Seq=1 Ack=74 Win=256 Len=0;;;;;;;;;;12,909124;12,929885;0,020761;;0,020649;0,000112;-0,020537
216;12,929885;172.217.194.94;10.120.93.121;TCP;60;443  >  60892 [FIN, ACK] Seq=74 Ack=2 Win=265 Len=0;;;;;;;;;;12,929885;12,929997;0,000112;;-0,241928;0,24204;0,483968
217;12,929997;10.120.93.121;172.217.194.94;TCP;54;60892  >  443 [ACK] Seq=2 Ack=75 Win=256 Len=0;;;;;;;;;;12,929997;13,172037;0,24204;;0,143656;0,098384;-0,045272
218;13,172037;10.120.93.121;239.255.255.250;SSDP;215;M-SEARCH * HTTP/1.1 ;;;;;;;;;;13,172037;13,270421;0,098384;;0,076366;0,022018;-0,054348
219;13,270421;10.120.93.121;74.125.24.94;TCP;55;60997  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;13,270421;13,292439;0,022018;;-0,736132;0,75815;1,494282
220;13,292439;74.125.24.94;10.120.93.121;TCP;66;443  >  60997 [ACK] Seq=1 Ack=2 Win=269 Len=0 SLE=1 SRE=2;;;;;;;;;;13,292439;14,050589;0,75815;;0,736187;0,021963;-0,714224
221;14,050589;10.120.93.121;199.232.46.248;TCP;55;60992  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1 [TCP segment of a reassembled PDU];;;;;;;;;;14,050589;14,072552;0,021963;;-0,078572;0,100535;0,179107
222;14,072552;199.232.46.248;10.120.93.121;TCP;66;443  >  60992 [ACK] Seq=1 Ack=2 Win=298 Len=0 SLE=1 SRE=2;;;;;;;;;;14,072552;14,173087;0,100535;;-0,072462;0,172997;0,245459
223;14,173087;10.120.93.121;239.255.255.250;SSDP;215;M-SEARCH * HTTP/1.1 ;;;;;;;;;;14,173087;14,346084;0,172997;;0,128429;0,044568;-0,083861
224;14,346084;10.120.93.121;118.98.113.218;TLSv1.2;891;Application Data;;;;;;;;;;14,346084;14,390652;0,044568;;0,041478;0,00309;-0,038388
225;14,390652;118.98.113.218;10.120.93.121;TLSv1.2;670;Application Data;;;;;;;;;;14,390652;14,393742;0,00309;;0,00309;0;-0,00309
226;14,393742;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=166765 Ack=1675 Win=289 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;14,393742;14,393742;0;;0;0;0
227;14,393742;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=168225 Ack=1675 Win=289 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;14,393742;14,393742;0;;0;0;0
228;14,393742;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=169685 Ack=1675 Win=289 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;14,393742;14,393742;0;;-0,000136;0,000136;0,000272
229;14,393742;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=171145 Ack=1675 Win=289 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;14,393742;14,393878;0,000136;;-0,000009;0,000145;0,000154
230;14,393878;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=1675 Ack=172605 Win=1060 Len=0;;;;;;;;;;14,393878;14,394023;0,000145;;0,000145;0;-0,000145
231;14,394023;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=172605 Ack=1675 Win=289 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;14,394023;14,394023;0;;0;0;0
232;14,394023;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=174065 Ack=1675 Win=289 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;14,394023;14,394023;0;;-0,000053;5,30E-05;0,000106
233;14,394023;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=175525 Ack=1675 Win=289 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;14,394023;14,394076;5,30E-05;;-0,002831;0,002884;0,005715
234;14,394076;10.120.93.121;118.98.113.218;TCP;54;61020  >  443 [ACK] Seq=1675 Ack=176985 Win=1060 Len=0;;;;;;;;;;14,394076;14,39696;0,002884;;0,002884;0;-0,002884
235;14,39696;118.98.113.218;10.120.93.121;TCP;1514;443  >  61020 [ACK] Seq=176985 Ack=1675 Win=289 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;14,39696;14,39696;0;;0;0;0
236;14,39696;118.98.113.218;10.120.93.121;TCP;1514;[TCP Previous segment not captured] 443  >  61020 [ACK] Seq=179905 Ack=1675 Win=289 Len=1460 [TCP segment of a reassembled PDU];;;;;;;;;;14,39696;14,39696;0;;0;0;0
